INCIDENT_KEY,YEAR,Month
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2008,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2009,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2010,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2011,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2012,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2013,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2014,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2015,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2016,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2017,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2018,November
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2006,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2007,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2008,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2009,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2010,May
1,2011,May
1,2011,May
1,2011,May
1,2011,May
1,2011,May
